Mod:Item:MetaData, Localized Name
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:3, Blue Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:4, Rainbow Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:enlightened_bush:5, Christmas Enlightened Bush
inspirations:glass_door, ガラスのドア
inspirations:glass_trapdoor:0, Glass Trapdoor
inspirations:torch_lever:0, Torch Lever
inspirations:bricks_button:0, Bricks Button
inspirations:bricks_button:1, Nether Brick Button
inspirations:redstone_barrel:0, Redstone Barrel
inspirations:redstone_torch_lever:0, Redstone Torch Lever
inspirations:carpeted_trapdoor_white:0, White Carpeted Trapdoor
inspirations:carpeted_trapdoor_orange:0, Orange Carpeted Trapdoor
inspirations:carpeted_trapdoor_magenta:0, Magenta Carpeted Trapdoor
inspirations:carpeted_trapdoor_light_blue:0, Light Blue Carpeted Trapdoor
inspirations:carpeted_trapdoor_yellow:0, Yellow Carpeted Trapdoor
inspirations:carpeted_trapdoor_lime:0, Lime Carpeted Trapdoor
inspirations:carpeted_trapdoor_pink:0, Pink Carpeted Trapdoor
inspirations:carpeted_trapdoor_gray:0, Gray Carpeted Trapdoor
inspirations:carpeted_trapdoor_silver:0, Light Gray Carpeted Trapdoor
inspirations:carpeted_trapdoor_cyan:0, Cyan Carpeted Trapdoor
inspirations:carpeted_trapdoor_purple:0, Purple Carpeted Trapdoor
inspirations:carpeted_trapdoor_blue:0, Blue Carpeted Trapdoor
inspirations:carpeted_trapdoor_brown:0, Brown Carpeted Trapdoor
inspirations:carpeted_trapdoor_green:0, Green Carpeted Trapdoor
inspirations:carpeted_trapdoor_red:0, Red Carpeted Trapdoor
inspirations:carpeted_trapdoor_black:0, Black Carpeted Trapdoor
inspirations:collector:0, Collector
inspirations:pipe:0, Pipe
inspirations:arrow, item.inspirations.arrow.name
inspirations:redstone_charger, レッドストーンチャージ
inspirations:wooden_crook, 木の手鉤棒
inspirations:stone_crook, 石の手鉤棒
inspirations:bone_crook, 骨の手鉤棒
inspirations:blaze_crook, ブレイズロッドの手鉤棒
inspirations:wither_crook, ウィザーの骨の手鉤棒
inspirations:north_compass, 北向きのコンパス
inspirations:barometer, 気圧計
inspirations:photometer, 光度計
inspirations:waypoint_compass:0, Beacon Compass
inspirations:dyed_bottle:15, White Dyed Water Bottle
inspirations:dyed_bottle:14, Orange Dyed Water Bottle
inspirations:dyed_bottle:13, Magenta Dyed Water Bottle
inspirations:dyed_bottle:12, Light Blue Dyed Water Bottle
inspirations:dyed_bottle:11, Yellow Dyed Water Bottle
inspirations:dyed_bottle:10, Lime Dyed Water Bottle
inspirations:dyed_bottle:9, Pink Dyed Water Bottle
inspirations:dyed_bottle:8, Gray Dyed Water Bottle
inspirations:dyed_bottle:7, Light Gray Dyed Water Bottle
inspirations:dyed_bottle:6, Cyan Dyed Water Bottle
inspirations:dyed_bottle:5, Purple Dyed Water Bottle
inspirations:dyed_bottle:4, Blue Dyed Water Bottle
inspirations:dyed_bottle:3, Brown Dyed Water Bottle
inspirations:dyed_bottle:2, Green Dyed Water Bottle
inspirations:dyed_bottle:1, Red Dyed Water Bottle
inspirations:dyed_bottle:0, Black Dyed Water Bottle
inspirations:potato_soup, ポテトスープ
inspirations:cactus_seeds, サボテンの種子
inspirations:sugar_cane_seeds, サトウキビの種子
inspirations:carrot_seeds, ニンジンの種子
inspirations:potato_seeds, ジャガイモの種イモ
ironchest:iron_chest:0, Iron Chest
ironchest:iron_chest:1, Gold Chest
ironchest:iron_chest:2, Diamond Chest
ironchest:iron_chest:3, Copper Chest
ironchest:iron_chest:4, Silver Chest
ironchest:iron_chest:5, Crystal Chest
ironchest:iron_chest:6, Obsidian Chest
ironchest:iron_chest:7, DirtChest 9000!
ironchest:iron_shulker_box_white:0, White Iron Shulker Box
ironchest:iron_shulker_box_white:1, White Gold Shulker Box
ironchest:iron_shulker_box_white:2, White Diamond Shulker Box
ironchest:iron_shulker_box_white:3, White Copper Shulker Box
ironchest:iron_shulker_box_white:4, White Silver Shulker Box
ironchest:iron_shulker_box_white:5, White Crystal Shulker Box
ironchest:iron_shulker_box_white:6, White Obsidian Shulker Box
ironchest:iron_shulker_box_orange:0, Orange Iron Shulker Box
ironchest:iron_shulker_box_orange:1, Orange Gold Shulker Box
ironchest:iron_shulker_box_orange:2, Orange Diamond Shulker Box
ironchest:iron_shulker_box_orange:3, Orange Copper Shulker Box
ironchest:iron_shulker_box_orange:4, Orange Silver Shulker Box
ironchest:iron_shulker_box_orange:5, Orange Crystal Shulker Box
ironchest:iron_shulker_box_orange:6, Orange Obsidian Shulker Box
ironchest:iron_shulker_box_magenta:0, Magenta Iron Shulker Box
ironchest:iron_shulker_box_magenta:1, Magenta Gold Shulker Box
ironchest:iron_shulker_box_magenta:2, Magenta Diamond Shulker Box
ironchest:iron_shulker_box_magenta:3, Magenta Copper Shulker Box
ironchest:iron_shulker_box_magenta:4, Magenta Silver Shulker Box
ironchest:iron_shulker_box_magenta:5, Magenta Crystal Shulker Box
ironchest:iron_shulker_box_magenta:6, Magenta Obsidian Shulker Box
ironchest:iron_shulker_box_light_blue:0, Light Blue Iron Shulker Box
ironchest:iron_shulker_box_light_blue:1, Light Blue Gold Shulker Box
ironchest:iron_shulker_box_light_blue:2, Light Blue Diamond Shulker Box
ironchest:iron_shulker_box_light_blue:3, Light Blue Copper Shulker Box
ironchest:iron_shulker_box_light_blue:4, Light Blue Silver Shulker Box
ironchest:iron_shulker_box_light_blue:5, Light Blue Crystal Shulker Box
ironchest:iron_shulker_box_light_blue:6, Light Blue Obsidian Shulker Box
ironchest:iron_shulker_box_yellow:0, Yellow Iron Shulker Box
ironchest:iron_shulker_box_yellow:1, Yellow Gold Shulker Box
ironchest:iron_shulker_box_yellow:2, Yellow Diamond Shulker Box
ironchest:iron_shulker_box_yellow:3, Yellow Copper Shulker Box
ironchest:iron_shulker_box_yellow:4, Yellow Silver Shulker Box
ironchest:iron_shulker_box_yellow:5, Yellow Crystal Shulker Box
ironchest:iron_shulker_box_yellow:6, Yellow Obsidian Shulker Box
ironchest:iron_shulker_box_lime:0, Lime Iron Shulker Box
ironchest:iron_shulker_box_lime:1, Lime Gold Shulker Box
ironchest:iron_shulker_box_lime:2, Lime Diamond Shulker Box
ironchest:iron_shulker_box_lime:3, Lime Copper Shulker Box
ironchest:iron_shulker_box_lime:4, Lime Silver Shulker Box
ironchest:iron_shulker_box_lime:5, Lime Crystal Shulker Box
ironchest:iron_shulker_box_lime:6, Lime Obsidian Shulker Box
ironchest:iron_shulker_box_pink:0, Pink Iron Shulker Box
ironchest:iron_shulker_box_pink:1, Pink Gold Shulker Box
ironchest:iron_shulker_box_pink:2, Pink Diamond Shulker Box
ironchest:iron_shulker_box_pink:3, Pink Copper Shulker Box
ironchest:iron_shulker_box_pink:4, Pink Silver Shulker Box
ironchest:iron_shulker_box_pink:5, Pink Crystal Shulker Box
ironchest:iron_shulker_box_pink:6, Pink Obsidian Shulker Box
ironchest:iron_shulker_box_gray:0, Gray Iron Shulker Box
ironchest:iron_shulker_box_gray:1, Gray Gold Shulker Box
ironchest:iron_shulker_box_gray:2, Gray Diamond Shulker Box
ironchest:iron_shulker_box_gray:3, Gray Copper Shulker Box
ironchest:iron_shulker_box_gray:4, Gray Silver Shulker Box
ironchest:iron_shulker_box_gray:5, Gray Crystal Shulker Box
ironchest:iron_shulker_box_gray:6, Gray Obsidian Shulker Box
ironchest:iron_shulker_box_silver:0, Light Gray Iron Shulker Box
ironchest:iron_shulker_box_silver:1, Light Gray Gold Shulker Box
ironchest:iron_shulker_box_silver:2, Light Gray Diamond Shulker Box
ironchest:iron_shulker_box_silver:3, Light Gray Copper Shulker Box
ironchest:iron_shulker_box_silver:4, Light Gray Silver Shulker Box
ironchest:iron_shulker_box_silver:5, Light Gray Crystal Shulker Box
ironchest:iron_shulker_box_silver:6, Light Gray Obsidian Shulker Box
ironchest:iron_shulker_box_cyan:0, Cyan Iron Shulker Box
ironchest:iron_shulker_box_cyan:1, Cyan Gold Shulker Box
ironchest:iron_shulker_box_cyan:2, Cyan Diamond Shulker Box
ironchest:iron_shulker_box_cyan:3, Cyan Copper Shulker Box
ironchest:iron_shulker_box_cyan:4, Cyan Silver Shulker Box
ironchest:iron_shulker_box_cyan:5, Cyan Crystal Shulker Box
ironchest:iron_shulker_box_cyan:6, Cyan Obsidian Shulker Box
ironchest:iron_shulker_box_purple:0, Purple Iron Shulker Box
ironchest:iron_shulker_box_purple:1, Purple Gold Shulker Box
ironchest:iron_shulker_box_purple:2, Purple Diamond Shulker Box
ironchest:iron_shulker_box_purple:3, Purple Copper Shulker Box
ironchest:iron_shulker_box_purple:4, Purple Silver Shulker Box
ironchest:iron_shulker_box_purple:5, Purple Crystal Shulker Box
ironchest:iron_shulker_box_purple:6, Purple Obsidian Shulker Box
ironchest:iron_shulker_box_blue:0, Blue Iron Shulker Box
ironchest:iron_shulker_box_blue:1, Blue Gold Shulker Box
ironchest:iron_shulker_box_blue:2, Blue Diamond Shulker Box
ironchest:iron_shulker_box_blue:3, Blue Copper Shulker Box
ironchest:iron_shulker_box_blue:4, Blue Silver Shulker Box
ironchest:iron_shulker_box_blue:5, Blue Crystal Shulker Box
ironchest:iron_shulker_box_blue:6, Blue Obsidian Shulker Box
ironchest:iron_shulker_box_brown:0, Brown Iron Shulker Box
ironchest:iron_shulker_box_brown:1, Brown Gold Shulker Box
ironchest:iron_shulker_box_brown:2, Brown Diamond Shulker Box
ironchest:iron_shulker_box_brown:3, Brown Copper Shulker Box
ironchest:iron_shulker_box_brown:4, Brown Silver Shulker Box
ironchest:iron_shulker_box_brown:5, Brown Crystal Shulker Box
ironchest:iron_shulker_box_brown:6, Brown Obsidian Shulker Box
ironchest:iron_shulker_box_green:0, Green Iron Shulker Box
ironchest:iron_shulker_box_green:1, Green Gold Shulker Box
ironchest:iron_shulker_box_green:2, Green Diamond Shulker Box
ironchest:iron_shulker_box_green:3, Green Copper Shulker Box
ironchest:iron_shulker_box_green:4, Green Silver Shulker Box
ironchest:iron_shulker_box_green:5, Green Crystal Shulker Box
ironchest:iron_shulker_box_green:6, Green Obsidian Shulker Box
ironchest:iron_shulker_box_red:0, Red Iron Shulker Box
ironchest:iron_shulker_box_red:1, Red Gold Shulker Box
ironchest:iron_shulker_box_red:2, Red Diamond Shulker Box
ironchest:iron_shulker_box_red:3, Red Copper Shulker Box
ironchest:iron_shulker_box_red:4, Red Silver Shulker Box
ironchest:iron_shulker_box_red:5, Red Crystal Shulker Box
ironchest:iron_shulker_box_red:6, Red Obsidian Shulker Box
ironchest:iron_shulker_box_black:0, Black Iron Shulker Box
ironchest:iron_shulker_box_black:1, Black Gold Shulker Box
ironchest:iron_shulker_box_black:2, Black Diamond Shulker Box
ironchest:iron_shulker_box_black:3, Black Copper Shulker Box
ironchest:iron_shulker_box_black:4, Black Silver Shulker Box
ironchest:iron_shulker_box_black:5, Black Crystal Shulker Box
ironchest:iron_shulker_box_black:6, Black Obsidian Shulker Box
ironchest:iron_gold_chest_upgrade, チェストアップグレード: 鉄~金
ironchest:gold_diamond_chest_upgrade, チェストアップグレード: 金~ダイヤ
ironchest:copper_silver_chest_upgrade, チェストアップグレード: 銅~銀
ironchest:silver_gold_chest_upgrade, チェストアップグレード: 銀~金
